,Unnamed: 0,user_id,session_id,timestamp,step,action_type,item_id,platform,city,device,current_filters,impressions,prices,action
655,655,35,35,1541083971,26,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
656,656,35,35,1541083981,27,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
657,657,35,35,1541083981,28,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
658,658,35,35,1541083981,29,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
659,659,35,35,1541083981,30,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
660,660,35,35,1541083981,31,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
661,661,35,35,1541083981,32,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
662,662,35,35,1541083981,33,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
663,663,35,35,1541083981,34,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
664,664,35,35,1541083981,35,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
665,665,35,35,1541083981,36,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
666,666,35,35,1541083981,37,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
667,667,35,35,1541083981,38,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
668,668,35,35,1541083981,39,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
669,669,35,35,1541083981,40,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
670,670,35,35,1541083981,41,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
671,671,35,35,1541083981,42,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
672,672,35,35,1541083991,43,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
673,673,35,35,1541083991,44,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
674,674,35,35,1541083991,45,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
675,675,35,35,1541083991,46,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
676,676,35,35,1541083991,47,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
677,677,35,35,1541083991,48,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
678,678,35,35,1541083991,49,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
679,679,35,35,1541083991,50,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
680,680,35,35,1541083991,51,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
681,681,35,35,1541083991,52,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
682,682,35,35,1541083991,53,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
683,683,35,35,1541083991,54,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
684,684,35,35,1541083991,55,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
685,685,35,35,1541083991,56,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
686,686,35,35,1541083991,57,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
687,687,35,35,1541083991,58,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
688,688,35,35,1541083991,59,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
689,689,35,35,1541083991,60,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
690,690,35,35,1541083991,61,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
691,691,35,35,1541083991,62,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
692,692,35,35,1541083991,63,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
693,693,35,35,1541083991,64,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
694,694,35,35,1541083991,65,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
695,695,35,35,1541084001,66,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
696,696,35,35,1541084001,67,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
697,697,35,35,1541084001,68,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
698,698,35,35,1541084001,69,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
699,699,35,35,1541084001,70,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
700,700,35,35,1541084001,71,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
701,701,35,35,1541084001,72,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
702,702,35,35,1541084001,73,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
703,703,35,35,1541084001,74,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
704,704,35,35,1541084001,75,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
705,705,35,35,1541084001,76,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
706,706,35,35,1541084001,77,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
707,707,35,35,1541084001,78,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
708,708,35,35,1541084001,79,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
709,709,35,35,1541084001,80,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
710,710,35,35,1541084001,81,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
711,711,35,35,1541084001,82,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
712,712,35,35,1541084001,83,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
713,713,35,35,1541084001,84,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
714,714,35,35,1541084001,85,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
715,715,35,35,1541084001,86,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
716,716,35,35,1541084001,87,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
717,717,35,35,1541084001,88,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
718,718,35,35,1541084011,89,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
719,719,35,35,1541084011,90,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
720,720,35,35,1541084011,91,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
721,721,35,35,1541084011,92,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
722,722,35,35,1541084011,93,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
723,723,35,35,1541084011,94,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
724,724,35,35,1541084011,95,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
725,725,35,35,1541084011,96,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
726,726,35,35,1541084011,97,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
727,727,35,35,1541084011,98,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
728,728,35,35,1541084011,99,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
729,729,35,35,1541084011,100,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
730,730,35,35,1541084011,101,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
731,731,35,35,1541084011,102,interaction item image,143,US,"Charlottesville, USA",mobile,,,,3.0
732,732,35,35,1541084019,103,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
733,733,35,35,1541084019,104,interaction item image,142,US,"Charlottesville, USA",mobile,,,,3.0
734,734,35,35,1541084019,105,interaction item image,139,US,"Charlottesville, USA",mobile,,,,3.0
735,735,36,36,1541048737,1,search for item,144,CA,"Chiang Mai, Thailand",mobile,,,,5.0
736,736,36,36,1541048744,2,filter selection,145,CA,"Chiang Mai, Thailand",mobile,Excellent Rating,,,
737,737,36,36,1541048760,3,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
738,738,36,36,1541048760,4,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
739,739,36,36,1541048760,5,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
740,740,36,36,1541048770,6,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
741,741,36,36,1541048770,7,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
742,742,36,36,1541048770,8,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
743,743,36,36,1541048770,9,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
744,744,36,36,1541048770,10,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
745,745,36,36,1541048770,11,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
746,746,36,36,1541048770,12,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
747,747,36,36,1541048770,13,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
748,748,36,36,1541048770,14,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
749,749,36,36,1541048770,15,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
750,750,36,36,1541048770,16,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
751,751,36,36,1541048770,17,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
752,752,36,36,1541048770,18,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
753,753,36,36,1541048770,19,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
754,754,36,36,1541048770,20,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
755,755,36,36,1541048770,21,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
756,756,36,36,1541048770,22,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
757,757,36,36,1541048770,23,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
758,758,36,36,1541048770,24,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
759,759,36,36,1541048770,25,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
760,760,36,36,1541048780,26,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
761,761,36,36,1541048780,27,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
762,762,36,36,1541048780,28,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
763,763,36,36,1541048780,29,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
764,764,36,36,1541048780,30,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
765,765,36,36,1541048780,31,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
766,766,36,36,1541048780,32,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
767,767,36,36,1541048780,33,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
768,768,36,36,1541048780,34,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
769,769,36,36,1541048780,35,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
770,770,36,36,1541048780,36,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
771,771,36,36,1541048780,37,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
772,772,36,36,1541048780,38,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
773,773,36,36,1541048780,39,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
774,774,36,36,1541048780,40,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
775,775,36,36,1541048780,41,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
776,776,36,36,1541048780,42,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
777,777,36,36,1541048780,43,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
778,778,36,36,1541048780,44,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
779,779,36,36,1541048780,45,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
780,780,36,36,1541048780,46,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
781,781,36,36,1541048780,47,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
782,782,36,36,1541048780,48,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
783,783,36,36,1541048780,49,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
784,784,36,36,1541048780,50,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
785,785,36,36,1541048780,51,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
786,786,36,36,1541048780,52,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
787,787,36,36,1541048780,53,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
788,788,36,36,1541048780,54,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
789,789,36,36,1541048780,55,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
790,790,36,36,1541048780,56,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
791,791,36,36,1541048780,57,interaction item image,146,CA,"Chiang Mai, Thailand",mobile,,,,3.0
792,792,36,36,1541048803,58,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
793,793,36,36,1541048803,59,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
794,794,36,36,1541048803,60,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
795,795,36,36,1541048813,61,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
796,796,36,36,1541048813,62,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
797,797,36,36,1541048813,63,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
798,798,36,36,1541048813,64,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
799,799,36,36,1541048813,65,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
800,800,36,36,1541048813,66,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
801,801,36,36,1541048813,67,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
802,802,36,36,1541048813,68,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
803,803,36,36,1541048813,69,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
804,804,36,36,1541048813,70,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
805,805,36,36,1541048813,71,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
806,806,36,36,1541048813,72,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
807,807,36,36,1541048813,73,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
808,808,36,36,1541048813,74,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
809,809,36,36,1541048813,75,interaction item image,147,CA,"Chiang Mai, Thailand",mobile,,,,3.0
810,810,37,37,1541084519,1,clickout item,148,BR,"São Paulo, Brazil",mobile,,104912|104724|687781|164677|104813|104743|104539|104574|104803|104588|104686|104814|104515|478966|478216|104675|153725|104641|1076986|104537|104671|104818|104607|104710|104777,75|91|60|92|397|78|80|57|195|90|54|69|92|80|102|92|99|254|71|56|53|72|78|50|71,0.0
811,811,38,38,1541091759,1,search for poi,149,UK,"Marne-la-Vallée, France",tablet,,,,
812,812,38,38,1541091862,2,clickout item,150,UK,"Marne-la-Vallée, France",tablet,,1473305|14088|883697|341666|149255|14082|13435|231736|99932|5005660|10487598|8461916|1161413|4349952|6543240|565196|201761|99710|7048302|9598256|15067|10388196|556686|99983|99714,151|103|119|80|172|128|141|109|250|102|166|102|61|90|83|110|54|107|238|93|127|232|202|57|65,0.0
813,813,39,39,1541082021,1,interaction item image,151,BR,"Maceió, Brazil",desktop,,,,3.0
814,814,39,39,1541082021,2,interaction item image,151,BR,"Maceió, Brazil",desktop,,,,3.0
815,815,39,39,1541082071,3,clickout item,151,BR,"Maceió, Brazil",desktop,,1087808|781721|1830957|1829443|1652499|132249|1321131|7773394|5843300|8208828|2042817|3247834|5889670|111530|2097974|2637107|478651|3523314|5444690|9336856|1343166|1999251|2035773|3502866|1243358,54|51|36|52|53|112|104|253|41|23|85|86|144|116|105|83|94|72|36|78|186|45|68|131|100,0.0
816,816,40,40,1541092286,1,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
817,817,40,40,1541092286,2,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
818,818,40,40,1541092296,3,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
819,819,40,40,1541092296,4,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
820,820,40,40,1541092296,5,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
821,821,40,40,1541092296,6,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
822,822,40,40,1541092296,7,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
823,823,40,40,1541092296,8,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
824,824,40,40,1541092296,9,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
825,825,40,40,1541092296,10,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
826,826,40,40,1541092296,11,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
827,827,40,40,1541092306,12,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
828,828,40,40,1541092306,13,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
829,829,40,40,1541092306,14,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
830,830,40,40,1541092306,15,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
831,831,40,40,1541092320,16,clickout item,152,FR,"Saint-Valery-sur-Somme, France",desktop,,10441982|6701784|446921|50236|6910372|9706566|10547804,192|179|227|139|320|375|135,0.0
832,832,40,40,1541092497,17,clickout item,152,FR,"Saint-Valery-sur-Somme, France",desktop,,10441982|6701784|446921|50236|6910372|9706566|10547804,192|179|227|139|320|375|135,0.0
833,833,40,40,1541092540,18,clickout item,153,FR,"Saint-Valery-sur-Somme, France",desktop,,10441982|6701784|446921|50236|6910372|9706566|10547804,192|179|227|139|320|375|135,0.0
834,834,40,40,1541092600,19,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
835,835,40,40,1541092600,20,interaction item image,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
836,836,40,40,1541092610,21,interaction item deals,152,FR,"Saint-Valery-sur-Somme, France",desktop,,,,4.0
837,837,40,40,1541093189,22,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
838,838,40,40,1541093189,23,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
839,839,40,40,1541093189,24,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
840,840,40,40,1541093189,25,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
841,841,40,40,1541093199,26,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
842,842,40,40,1541093199,27,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
843,843,40,40,1541093199,28,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
844,844,40,40,1541093199,29,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
845,845,40,40,1541093199,30,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
846,846,40,40,1541093209,31,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
847,847,40,40,1541093209,32,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
848,848,40,40,1541093209,33,interaction item image,154,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
849,849,40,40,1541093209,34,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
850,850,40,40,1541093219,35,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
851,851,40,40,1541093219,36,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
852,852,40,40,1541093219,37,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
853,853,40,40,1541093219,38,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
854,854,40,40,1541093219,39,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
855,855,40,40,1541093219,40,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
856,856,40,40,1541093219,41,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
857,857,40,40,1541093219,42,interaction item image,155,FR,"Saint-Valery-sur-Somme, France",desktop,,,,3.0
858,858,41,41,1541106884,1,clickout item,156,JP,"Fukuoka, Japan",tablet,,494856|1173256|1257025|428616|818216|364311|693416|5757788|1007631|9307244|367721|9283382|500261|6797192|365886|1007607|394486|2111820|9317768|2217058|428596|2786060|528896|1947889|7161188,399|341|245|548|294|324|341|324|261|296|427|248|273|285|387|286|310|277|309|317|387|262|253|310|418,0.0
859,859,42,42,1541093209,1,search for destination,157,RU,"St Petersburg, Russia",mobile,,,,
860,860,42,42,1541093260,2,filter selection,117,RU,"St Petersburg, Russia",mobile,Focus on Distance,,,
861,861,42,42,1541093260,3,search for poi,158,RU,"St Petersburg, Russia",mobile,Focus on Distance,,,
862,862,42,42,1541093270,4,filter selection,117,RU,"St Petersburg, Russia",mobile,Focus on Distance,,,
863,863,42,42,1541093270,5,search for destination,157,RU,"St Petersburg, Russia",mobile,Focus on Distance,,,
864,864,42,42,1541093303,6,filter selection,159,RU,"St Petersburg, Russia",mobile,Focus on Distance|Pet Friendly,,,
865,865,42,42,1541093323,7,interaction item info,160,RU,"St Petersburg, Russia",mobile,,,,2.0
866,866,42,42,1541093323,8,interaction item deals,160,RU,"St Petersburg, Russia",mobile,,,,4.0
867,867,42,42,1541093380,9,interaction item image,161,RU,"St Petersburg, Russia",mobile,,,,3.0
868,868,42,42,1541093380,10,interaction item image,161,RU,"St Petersburg, Russia",mobile,,,,3.0
869,869,42,42,1541093384,11,clickout item,162,RU,"St Petersburg, Russia",mobile,Focus on Distance|Pet Friendly,6013956|4013438|2683272|5826662|1937615|2612616|3210736|4047156|1884171|3988338|4051774|2856112|6098126|3062592|1248743|2153308|3230264|4014092|4512182|3195179|1144272|2710422|2061766|5126400|1664715,14|15|13|13|12|13|16|15|11|16|15|15|11|13|16|15|14|14|16|15|16|10|13|13|14,0.0
870,870,42,42,1541093387,12,clickout item,162,RU,"St Petersburg, Russia",mobile,Focus on Distance|Pet Friendly,6013956|4013438|2683272|5826662|1937615|2612616|3210736|4047156|1884171|3988338|4051774|2856112|6098126|3062592|1248743|2153308|3230264|4014092|4512182|3195179|1144272|2710422|2061766|5126400|1664715,14|15|13|13|12|13|16|15|11|16|15|15|11|13|16|15|14|14|16|15|16|10|13|13|14,0.0
871,871,42,42,1541093390,13,clickout item,162,RU,"St Petersburg, Russia",mobile,Focus on Distance|Pet Friendly,6013956|4013438|2683272|5826662|1937615|2612616|3210736|4047156|1884171|3988338|4051774|2856112|6098126|3062592|1248743|2153308|3230264|4014092|4512182|3195179|1144272|2710422|2061766|5126400|1664715,14|15|13|13|12|13|16|15|11|16|15|15|11|13|16|15|14|14|16|15|16|10|13|13|14,0.0
872,872,43,43,1541066633,1,search for poi,163,JP,"Fukuoka, Japan",desktop,,,,
873,873,43,43,1541066834,2,filter selection,63,JP,"Fukuoka, Japan",desktop,Breakfast Included,,,
874,874,43,43,1541066862,3,clickout item,164,JP,"Fukuoka, Japan",desktop,Breakfast Included|Focus on Distance,834471|2111820|693416|500261|977545|8393940|5757788|528891|2188042|2161654|2106170|1789849|1257025|1007647|1007637|2768172|977525|4356996|9996602|9307244|943929|7128186|7383510|5614062|10638726,89|136|139|105|110|131|144|69|109|137|118|125|97|105|95|138|148|95|117|149|144|97|148|99|139,0.0
875,875,43,43,1541067004,4,clickout item,165,JP,"Fukuoka, Japan",desktop,Breakfast Included|Focus on Distance,834471|2111820|693416|500261|977545|8393940|5757788|528891|2188042|2161654|2106170|1789849|1257025|1007647|1007637|2768172|977525|4356996|9996602|9307244|943929|7128186|7383510|5614062|10638726,89|136|139|105|110|131|144|69|109|137|118|125|97|105|95|138|148|95|117|149|144|97|148|99|139,0.0
876,876,43,43,1541067077,5,clickout item,166,JP,"Fukuoka, Japan",desktop,Breakfast Included|Focus on Distance,2111820|500261|2188042|834471|1173256|9317768|693416|818216|977503|1007605|977545|428616|428596|6797192|1007607|8393940|494856|5757788|1007701|367721|2161654|977525|364311|364061|528891,136|105|109|89|278|178|139|547|214|166|110|393|200|173|172|131|254|144|177|349|137|148|178|318|69,0.0
877,877,43,43,1541067162,6,clickout item,165,JP,"Fukuoka, Japan",desktop,Breakfast Included|Focus on Distance,2111820|500261|2188042|1007631|1949345|834471|1173256|9317768|693416|818216|977503|1007605|977545|428616|428596|6797192|1007607|8393940|494856|5757788|1007701|367721|2161654|977525|364311,136|105|109|154|156|89|278|178|139|547|214|166|110|393|200|173|172|131|254|144|177|349|137|148|178,0.0
878,878,44,44,1541067384,1,search for destination,167,IE,"Derry-Londonderry, United Kingdom",desktop,,,,
879,879,44,44,1541067385,2,search for destination,167,IE,"Derry-Londonderry, United Kingdom",desktop,,,,
880,880,44,44,1541067412,3,clickout item,168,IE,"Derry-Londonderry, United Kingdom",desktop,,123395|46453|46980|373726|46711|7305308|152931|7982436|2294626|1389764|1355056|3527364|47693|519991|2861382|5074040|9412876|1078786|2781680|8773546|2901342|2852894|1132863|9973046|1390048,111|174|85|90|73|85|96|159|147|102|78|74|153|72|112|311|102|85|67|136|108|51|85|67|93,0.0
881,881,45,45,1541081868,1,clickout item,169,CO,"Puerto Triunfo, Colombia",tablet,,6942144|9470628|1216672|9451794|9466884|7122752|9448308|9634856|8180290|9602190,83|107|74|66|37|38|74|51|16|88,0.0
882,882,46,46,1541058745,1,search for poi,170,AU,"Sydney, Australia",desktop,,,,
883,883,46,46,1541058813,2,interaction item image,171,AU,"Sydney, Australia",desktop,,,,3.0
884,884,46,46,1541058813,3,interaction item image,171,AU,"Sydney, Australia",desktop,,,,3.0
885,885,46,46,1541058819,4,clickout item,171,AU,"Sydney, Australia",desktop,,919441|3826196|109034|109039|1188982|1239890|666841|6324354|2438560|880195|2837236|554001|1425217|1395059|3198256|7259728|109004|1746035|931571|1622401|1253720|799206|9711560|2922318|596891,165|95|169|152|71|135|321|50|226|88|63|69|75|62|53|146|180|87|63|69|88|85|155|69|72,0.0
886,886,46,46,1541058823,5,interaction item image,171,AU,"Sydney, Australia",desktop,,,,3.0
887,887,46,46,1541058823,6,interaction item image,171,AU,"Sydney, Australia",desktop,,,,3.0
888,888,46,46,1541058823,7,interaction item image,171,AU,"Sydney, Australia",desktop,,,,3.0
889,889,46,46,1541058823,8,interaction item image,171,AU,"Sydney, Australia",desktop,,,,3.0
890,890,46,46,1541058823,9,interaction item image,171,AU,"Sydney, Australia",desktop,,,,3.0
891,891,46,46,1541058823,10,interaction item image,171,AU,"Sydney, Australia",desktop,,,,3.0
